dia_Id,Dia;hora_Id,Hora,dia_Id;Dir.Med._a_1100cm,Humedad._a_620cm,Irradia.._a_200cm,Presion._a_150cm,Sig.Dir._a_1100cm,Sig.Vel._a_1100cm,Tem.Aire._a_620cm,Vel.Max._a_1100cm,Vel.Med._a_1100cm,hora_Id
"0,""2017-1-19""";"2671,""13:10"",18";"65.28,""71.07"",""109.6"",""957.7"",""20.18"",""0.52"",""2.61"",""2.45"",""0.93"",2671"
"0,""2017-1-19""";"2672,""13:20"",18";"79.32,""72.76"",""117.3"",""957.69"",""23.5"",""0.57"",""2.16"",""2.55"",""1.34"",2672"
"0,""2017-1-19""";"2673,""13:30"",18";"95.2,""72.9"",""125.4"",""957.64"",""29.55"",""0.55"",""2.17"",""3.04"",""1.59"",2673"
"0,""2017-1-19""";"2674,""13:40"",18";"97.8,""72.06"",""124.5"",""957.6"",""25.26"",""0.5"",""2.3"",""2.94"",""1.67"",2674"
"0,""2017-1-19""";"2675,""13:50"",18";"96.2,""71.47"",""134.7"",""957.59"",""40.62"",""0.6"",""2.55"",""3.23"",""1.27"",2675"
"0,""2017-1-19""";"2676,""14:00"",18";"59.38,""72.14"",""152.0"",""957.54"",""26.46"",""0.72"",""2.43"",""3.43"",""1.58"",2676"
"0,""2017-1-19""";"2677,""14:10"",18";"70.19,""73.34"",""181.6"",""957.46"",""22.28"",""0.81"",""1.97"",""3.63"",""1.54"",2677"
"0,""2017-1-19""";"2678,""14:20"",18";"51.04,""72.09"",""203.0"",""957.42"",""21.05"",""0.65"",""2.33"",""3.43"",""1.94"",2678"
"0,""2017-1-19""";"2679,""14:30"",18";"27.18,""72.64"",""222.3"",""957.45"",""20.19"",""0.74"",""2.17"",""3.63"",""1.72"",2679"
"0,""2017-1-19""";"2680,""14:40"",18";"60.23,""71.96"",""192.7"",""957.44"",""38.99"",""0.63"",""2.35"",""3.04"",""1.23"",2680"
"0,""2017-1-19""";"2681,""14:50"",18";"357.1,""71.35"",""245.4"",""957.44"",""27.87"",""0.56"",""2.54"",""3.33"",""1.9"",2681"
"0,""2017-1-19""";"2682,""15:00"",18";"324.5,""70.2"",""177.0"",""957.48"",""36.37"",""0.71"",""2.83"",""2.65"",""1.08"",2682"
"0,""2017-1-19""";"2683,""15:10"",18";"6.15,""70.48"",""193.4"",""957.47"",""50.03"",""0.37"",""2.81"",""2.06"",""0.85"",2683"
"0,""2017-1-19""";"2684,""15:20"",18";"52.26,""72.55"",""163.1"",""957.49"",""21.5"",""0.87"",""2.41"",""4.12"",""2.0"",2684"
"0,""2017-1-19""";"2685,""15:30"",18";"57.99,""73.71"",""98.5"",""957.48"",""14.42"",""0.42"",""2.04"",""3.72"",""2.27"",2685"
"0,""2017-1-19""";"2686,""15:40"",18";"40.41,""73.35"",""72.85"",""957.4"",""11.83"",""0.47"",""2.23"",""3.04"",""1.79"",2686"
"0,""2017-1-19""";"2687,""15:50"",18";"20.62,""73.12"",""49.04"",""957.44"",""26.37"",""0.42"",""2.41"",""2.06"",""0.83"",2687"
"0,""2017-1-19""";"2688,""16:00"",18";"10.62,""72.44"",""127.5"",""957.37"",""22.06"",""0.46"",""2.48"",""2.25"",""0.95"",2688"
"0,""2017-1-19""";"2689,""16:10"",18";"31.24,""70.48"",""114.8"",""957.35"",""25.37"",""0.53"",""2.91"",""2.65"",""1.24"",2689"
"0,""2017-1-19""";"2690,""16:20"",18";"20.69,""71.51"",""87.1"",""957.35"",""17.64"",""0.58"",""2.65"",""2.94"",""1.51"",2690"
"0,""2017-1-19""";"2691,""16:30"",18";"43.17,""70.1"",""66.2"",""957.48"",""11.47"",""0.29"",""2.78"",""2.35"",""1.57"",2691"
"0,""2017-1-19""";"2692,""16:40"",18";"75.07,""71.08"",""43.91"",""957.55"",""29.66"",""0.51"",""2.72"",""2.65"",""1.27"",2692"
"0,""2017-1-19""";"2693,""16:50"",18";"62.55,""74.16"",""25.97"",""957.69"",""18.68"",""0.53"",""2.15"",""3.23"",""1.81"",2693"
"0,""2017-1-19""";"2694,""17:00"",18";"34.86,""74.51"",""11.2"",""957.68"",""20.63"",""0.6"",""2.13"",""2.94"",""1.71"",2694"
"0,""2017-1-19""";"2695,""17:10"",18";"25.44,""74.58"",""2.51"",""957.75"",""12.18"",""0.41"",""2.23"",""2.65"",""1.84"",2695"
"0,""2017-1-19""";"2696,""17:20"",18";"26.93,""76.23"",""0.67"",""957.8"",""11.92"",""0.54"",""1.91"",""3.43"",""2.02"",2696"
"0,""2017-1-19""";"2697,""17:30"",18";"60.75,""78.14"",""0.14"",""957.83"",""17.69"",""0.47"",""1.62"",""3.23"",""1.88"",2697"
"0,""2017-1-19""";"2698,""17:40"",18";"58.03,""79.86"",""0.03"",""957.89"",""15.59"",""0.61"",""1.36"",""3.82"",""2.14"",2698"
"0,""2017-1-19""";"2699,""17:50"",18";"68.95,""80.7"",""0.02"",""957.93"",""13.28"",""0.69"",""1.18"",""4.02"",""1.77"",2699"
"0,""2017-1-19""";"2700,""18:00"",18";"61.16,""81.6"",""0.05"",""958.0"",""12.28"",""0.61"",""1.01"",""4.31"",""2.5"",2700"
"0,""2017-1-19""";"2701,""18:10"",18";"49.42,""82.7"",""0.04"",""958.18"",""16.08"",""0.78"",""0.92"",""3.92"",""2.3"",2701"
"0,""2017-1-19""";"2702,""18:20"",18";"30.86,""82.4"",""0.05"",""958.29"",""16.78"",""0.57"",""1.08"",""3.04"",""1.53"",2702"
"0,""2017-1-19""";"2703,""18:30"",18";"10.12,""81.9"",""0.02"",""958.26"",""19.68"",""0.41"",""1.1"",""2.25"",""1.3"",2703"
"0,""2017-1-19""";"2704,""18:40"",18";"3.8,""81.8"",""0.02"",""958.19"",""18.71"",""0.49"",""1.04"",""2.25"",""1.2"",2704"
"0,""2017-1-19""";"2705,""18:50"",18";"343.0,""82.1"",""0.02"",""958.21"",""20.64"",""0.4"",""1.07"",""1.67"",""0.69"",2705"
"0,""2017-1-19""";"2706,""19:00"",18";"332.7,""83.3"",""0.02"",""958.24"",""21.66"",""0.3"",""0.93"",""1.57"",""0.78"",2706"
"0,""2017-1-19""";"2707,""19:10"",18";"339.1,""84.4"",""0.03"",""958.23"",""12.74"",""0.34"",""0.72"",""2.06"",""1.05"",2707"
"0,""2017-1-19""";"2708,""19:20"",18";"344.9,""85.8"",""0.03"",""958.28"",""21.65"",""0.41"",""0.42"",""1.57"",""0.79"",2708"
"0,""2017-1-19""";"2709,""19:30"",18";"356.6,""86.0"",""0.05"",""958.28"",""18.16"",""0.31"",""0.43"",""1.96"",""0.88"",2709"
"0,""2017-1-19""";"2710,""19:40"",18";"0.05,""85.9"",""0.09"",""958.26"",""19.25"",""0.31"",""0.42"",""1.57"",""0.86"",2710"
"0,""2017-1-19""";"2711,""19:50"",18";"342.7,""85.7"",""0.06"",""958.28"",""21.48"",""0.39"",""0.4"",""1.76"",""0.68"",2711"
"0,""2017-1-19""";"2712,""20:00"",18";"347.8,""86.7"",""0.1"",""958.32"",""21.7"",""0.24"",""0.26"",""0.98"",""0.36"",2712"
"0,""2017-1-19""";"2713,""20:10"",18";"328.7,""86.2"",""0.07"",""958.34"",""17.54"",""0.2"",""0.41"",""1.08"",""0.15"",2713"
"0,""2017-1-19""";"2714,""20:20"",18";"312.8,""86.2"",""0.07"",""958.37"",""15.35"",""0.19"",""0.38"",""0.98"",""0.46"",2714"
"0,""2017-1-19""";"2715,""20:30"",18";"333.5,""86.0"",""0.09"",""958.41"",""17.37"",""0.32"",""0.45"",""1.18"",""0.57"",2715"
"0,""2017-1-19""";"2716,""20:40"",18";"336.4,""86.9"",""0.11"",""958.42"",""15.69"",""0.26"",""0.15"",""1.37"",""0.67"",2716"
"0,""2017-1-19""";"2717,""20:50"",18";"341.6,""87.3"",""0.08"",""958.4"",""17.18"",""0.41"",""-0.04"",""1.86"",""0.89"",2717"
"0,""2017-1-19""";"2718,""21:00"",18";"357.3,""87.8"",""0.08"",""958.45"",""22.97"",""0.28"",""-0.1"",""1.18"",""0.4"",2718"
"0,""2017-1-19""";"2719,""21:10"",18";"21.6,""88.3"",""0.09"",""958.41"",""32.16"",""0.21"",""-0.13"",""0.78"",""0.19"",2719"
"0,""2017-1-19""";"2720,""21:20"",18";"346.5,""88.4"",""0.09"",""958.36"",""17.94"",""0.2"",""-0.05"",""0.78"",""0.19"",2720"
"0,""2017-1-19""";"2721,""21:30"",18";"325.8,""87.6"",""0.07"",""958.35"",""17.36"",""0.23"",""0.14"",""1.08"",""0.48"",2721"
"0,""2017-1-19""";"2722,""21:40"",18";"353.6,""87.6"",""0.12"",""958.38"",""17.59"",""0.25"",""0.01"",""0.88"",""0.28"",2722"
"0,""2017-1-19""";"2723,""21:50"",18";"8.58,""88.3"",""0.15"",""958.42"",""26.28"",""0.25"",""-0.19"",""0.98"",""0.31"",2723"
"0,""2017-1-19""";"2724,""22:00"",18";"19.64,""88.6"",""0.13"",""958.44"",""19.48"",""0.25"",""-0.18"",""1.08"",""0.44"",2724"
"0,""2017-1-19""";"2725,""22:10"",18";"341.9,""88.6"",""0.06"",""958.48"",""33.62"",""0.23"",""-0.27"",""0.88"",""0.29"",2725"
"0,""2017-1-19""";"2726,""22:20"",18";"12.79,""88.8"",""0.09"",""958.49"",""14.72"",""0.2"",""-0.34"",""0.98"",""0.57"",2726"
"0,""2017-1-19""";"2727,""22:30"",18";"343.4,""88.1"",""0.12"",""958.4"",""28.89"",""0.25"",""-0.43"",""1.08"",""0.52"",2727"
"0,""2017-1-19""";"2728,""22:40"",18";"342.8,""89.4"",""0.2"",""958.38"",""26.13"",""0.2"",""-0.7"",""1.08"",""0.54"",2728"
"0,""2017-1-19""";"2729,""22:50"",18";"342.8,""90.1"",""0.12"",""958.34"",""14.45"",""0.16"",""-0.85"",""0.88"",""0.62"",2729"
"0,""2017-1-19""";"2730,""23:00"",18";"336.9,""90.7"",""0.17"",""958.32"",""10.99"",""0.2"",""-0.86"",""1.37"",""0.94"",2730"
"0,""2017-1-19""";"2731,""23:10"",18";"342.6,""91.0"",""0.19"",""958.23"",""12.05"",""0.24"",""-1.02"",""1.67"",""0.99"",2731"
"0,""2017-1-19""";"2732,""23:20"",18";"351.7,""92.1"",""0.21"",""958.23"",""14.77"",""0.18"",""-1.1"",""1.18"",""0.56"",2732"
"0,""2017-1-19""";"2733,""23:30"",18";"337.6,""91.8"",""0.14"",""958.14"",""13.89"",""0.2"",""-1.19"",""0.98"",""0.35"",2733"
"0,""2017-1-19""";"2734,""23:40"",18";"334.8,""92.8"",""0.16"",""958.08"",""25.74"",""0.14"",""-1.26"",""0.78"",""0.35"",2734"
"0,""2017-1-19""";"2735,""23:50"",18";"337.6,""92.4"",""0.2"",""957.98"",""17.61"",""0.24"",""-1.27"",""1.18"",""0.36"",2735"
"0,""2017-1-20""";"2736,""00:00"",19";"342.6,""91.5"",""0.15"",""957.88"",""22.92"",""0.16"",""-1.08"",""0.78"",""0.42"",2736"
"0,""2017-1-20""";"2737,""00:10"",19";"350.0,""91.3"",""0.3"",""957.81"",""15.44"",""0.19"",""-1.38"",""0.88"",""0.39"",2737"
"0,""2017-1-20""";"2738,""00:20"",19";"339.4,""91.2"",""0.29"",""957.84"",""22.34"",""0.34"",""-1.35"",""1.67"",""0.78"",2738"
"0,""2017-1-20""";"2739,""00:30"",19";"338.9,""90.7"",""0.36"",""957.83"",""13.53"",""0.31"",""-1.48"",""1.37"",""0.63"",2739"
"0,""2017-1-20""";"2740,""00:40"",19";"343.6,""90.3"",""0.19"",""957.79"",""32.4"",""0.29"",""-1.47"",""1.18"",""0.53"",2740"
"0,""2017-1-20""";"2741,""00:50"",19";"258.6,""90.6"",""0.12"",""957.72"",""45.12"",""0.24"",""-1.38"",""0.88"",""0.29"",2741"
"0,""2017-1-20""";"2742,""01:00"",19";"119.7,""89.9"",""0.21"",""957.75"",""8.85"",""0.09"",""-1.47"",""0.59"",""0.04"",2742"
"0,""2017-1-20""";"2743,""01:10"",19";"49.43,""91.0"",""0.27"",""957.73"",""18.9"",""0.38"",""-1.75"",""1.37"",""0.63"",2743"
"0,""2017-1-20""";"2744,""01:20"",19";"67.0,""92.1"",""0.32"",""957.71"",""12.68"",""0.19"",""-1.83"",""1.57"",""1.03"",2744"
"0,""2017-1-20""";"2745,""01:30"",19";"64.28,""92.9"",""0.35"",""957.67"",""13.04"",""0.25"",""-1.94"",""1.67"",""1.02"",2745"
"0,""2017-1-20""";"2746,""01:40"",19";"116.4,""93.9"",""0.16"",""957.71"",""17.7"",""0.25"",""-2.06"",""1.08"",""0.28"",2746"
"0,""2017-1-20""";"2747,""01:50"",19";"88.1,""94.0"",""0.16"",""957.78"",""24.83"",""0.34"",""-2.05"",""1.47"",""0.53"",2747"
"0,""2017-1-20""";"2748,""02:00"",19";"64.5,""93.8"",""0.31"",""957.83"",""32.86"",""0.29"",""-2.11"",""1.27"",""0.5"",2748"
"0,""2017-1-20""";"2749,""02:10"",19";"54.5,""93.4"",""0.2"",""957.8"",""42.78"",""0.34"",""-2.07"",""1.27"",""0.49"",2749"
"0,""2017-1-20""";"2750,""02:20"",19";"358.9,""92.7"",""0.27"",""957.75"",""16.51"",""0.41"",""-2.0"",""1.76"",""0.77"",2750"
"0,""2017-1-20""";"2751,""02:30"",19";"336.1,""92.5"",""0.26"",""957.82"",""15.32"",""0.4"",""-2.03"",""1.67"",""0.82"",2751"
"0,""2017-1-20""";"2752,""02:40"",19";"341.7,""93.6"",""0.26"",""957.86"",""15.63"",""0.41"",""-2.54"",""1.96"",""1.13"",2752"
"0,""2017-1-20""";"2753,""02:50"",19";"337.5,""95.6"",""0.8"",""957.79"",""16.63"",""0.39"",""-2.48"",""1.96"",""1.11"",2753"
"0,""2017-1-20""";"2754,""03:00"",19";"347.2,""97.2"",""0.84"",""957.73"",""16.12"",""0.45"",""-2.55"",""2.06"",""0.94"",2754"
"0,""2017-1-20""";"2755,""03:10"",19";"4.63,""99.0"",""0.8"",""957.73"",""57.29"",""0.22"",""-2.44"",""0.98"",""0.27"",2755"
"0,""2017-1-20""";"2756,""03:20"",19";"280.7,""99.1"",""0.89"",""957.72"",""72.69"",""0.24"",""-2.35"",""1.08"",""0.4"",2756"
"0,""2017-1-20""";"2757,""03:30"",19";"112.1,""99.1"",""0.93"",""957.62"",""48.9"",""0.17"",""-2.23"",""0.69"",""0.14"",2757"
"0,""2017-1-20""";"2758,""03:40"",19";"65.66,""99.1"",""0.84"",""957.53"",""33.04"",""0.21"",""-2.3"",""0.98"",""0.37"",2758"
"0,""2017-1-20""";"2759,""03:50"",19";"355.0,""99.1"",""0.73"",""957.48"",""29.58"",""0.19"",""-2.23"",""0.88"",""0.37"",2759"
"0,""2017-1-20""";"2760,""04:00"",19";"4.29,""99.1"",""1.46"",""957.44"",""22.68"",""0.33"",""-2.22"",""1.37"",""0.44"",2760"
"0,""2017-1-20""";"2761,""04:10"",19";"27.76,""99.1"",""1.01"",""957.44"",""28.41"",""0.27"",""-2.17"",""1.27"",""0.41"",2761"
"0,""2017-1-20""";"2762,""04:20"",19";"54.93,""99.1"",""0.79"",""957.41"",""43.17"",""0.3"",""-2.29"",""1.37"",""0.58"",2762"
"0,""2017-1-20""";"2763,""04:30"",19";"94.2,""99.1"",""0.71"",""957.35"",""37.56"",""0.32"",""-2.44"",""1.76"",""0.74"",2763"
"0,""2017-1-20""";"2764,""04:40"",19";"133.4,""99.1"",""1.11"",""957.32"",""35.27"",""0.58"",""-2.53"",""1.96"",""0.73"",2764"
"0,""2017-1-20""";"2765,""04:50"",19";"93.8,""99.1"",""0.81"",""957.31"",""46.59"",""0.25"",""-2.32"",""1.18"",""0.2"",2765"
"0,""2017-1-20""";"2766,""05:00"",19";"283.8,""99.1"",""0.89"",""957.3"",""55.41"",""0.21"",""-1.79"",""0.98"",""0.16"",2766"
"0,""2017-1-20""";"2767,""05:10"",19";"19.74,""99.1"",""1.14"",""957.3"",""34.2"",""0.3"",""-1.94"",""1.27"",""0.46"",2767"
"0,""2017-1-20""";"2768,""05:20"",19";"20.81,""99.1"",""0.96"",""957.28"",""62.07"",""0.41"",""-1.96"",""1.76"",""0.54"",2768"
"0,""2017-1-20""";"2769,""05:30"",19";"63.47,""99.1"",""1.22"",""957.24"",""35.94"",""0.42"",""-2.12"",""1.86"",""0.76"",2769"
"0,""2017-1-20""";"2770,""05:40"",19";"63.21,""99.1"",""1.33"",""957.23"",""69.33"",""0.45"",""-2.23"",""1.86"",""0.78"",2770"
"0,""2017-1-20""";"2771,""05:50"",19";"108.6,""99.1"",""1.68"",""957.29"",""74.97"",""0.39"",""-2.02"",""1.57"",""0.61"",2771"
"0,""2017-1-20""";"2772,""06:00"",19";"339.6,""99.1"",""1.03"",""957.29"",""38.2"",""0.43"",""-2.1"",""1.86"",""0.71"",2772"
"0,""2017-1-20""";"2773,""06:10"",19";"336.0,""99.1"",""1.31"",""957.37"",""24.04"",""0.37"",""-2.03"",""1.76"",""0.83"",2773"
"0,""2017-1-20""";"2774,""06:20"",19";"350.7,""99.1"",""1.45"",""957.35"",""20.68"",""0.53"",""-2.02"",""2.06"",""0.81"",2774"
"0,""2017-1-20""";"2775,""06:30"",19";"336.4,""99.1"",""1.33"",""957.32"",""53.73"",""0.38"",""-2.02"",""1.76"",""0.59"",2775"
"0,""2017-1-20""";"2776,""06:40"",19";"287.8,""99.1"",""1.4"",""957.43"",""45.13"",""0.44"",""-2.11"",""1.76"",""0.7"",2776"
"0,""2017-1-20""";"2777,""06:50"",19";"292.6,""99.1"",""1.29"",""957.56"",""39.47"",""0.39"",""-1.97"",""1.47"",""0.53"",2777"
"0,""2017-1-20""";"2778,""07:00"",19";"59.11,""99.1"",""1.5"",""957.6"",""75.98"",""0.26"",""-1.98"",""1.08"",""0.39"",2778"
"0,""2017-1-20""";"2779,""07:10"",19";"22.6,""99.1"",""1.0"",""957.57"",""40.56"",""0.33"",""-2.33"",""1.57"",""0.53"",2779"
"0,""2017-1-20""";"2780,""07:20"",19";"349.1,""99.1"",""1.26"",""957.52"",""24.09"",""0.36"",""-2.46"",""1.47"",""0.62"",2780"
"0,""2017-1-20""";"2781,""07:30"",19";"290.6,""99.1"",""1.38"",""957.5"",""38.7"",""0.36"",""-2.19"",""1.47"",""0.49"",2781"
"0,""2017-1-20""";"2782,""07:40"",19";"335.3,""99.1"",""1.83"",""957.54"",""48.87"",""0.33"",""-1.96"",""1.37"",""0.46"",2782"
"0,""2017-1-20""";"2783,""07:50"",19";"110.8,""99.1"",""3.51"",""957.59"",""35.6"",""0.28"",""-2.25"",""1.18"",""0.38"",2783"
"0,""2017-1-20""";"2784,""08:00"",19";"127.2,""99.1"",""5.01"",""957.65"",""42.72"",""0.32"",""-2.14"",""1.47"",""0.44"",2784"
"0,""2017-1-20""";"2785,""08:10"",19";"2.48,""99.1"",""9.2"",""957.71"",""68.64"",""0.35"",""-1.9"",""1.37"",""0.54"",2785"
"0,""2017-1-20""";"2786,""08:20"",19";"353.6,""99.1"",""15.16"",""957.69"",""31.84"",""0.37"",""-2.04"",""1.86"",""0.95"",2786"
"0,""2017-1-20""";"2787,""08:30"",19";"38.8,""99.1"",""17.73"",""957.76"",""15.82"",""0.5"",""-2.07"",""2.06"",""1.24"",2787"
"0,""2017-1-20""";"2788,""08:40"",19";"54.17,""99.1"",""24.9"",""957.82"",""24.13"",""0.61"",""-2.19"",""2.84"",""0.93"",2788"
"0,""2017-1-20""";"2789,""08:50"",19";"59.63,""99.1"",""40.14"",""957.95"",""19.39"",""0.26"",""-2.04"",""1.76"",""0.99"",2789"
"0,""2017-1-20""";"2790,""09:00"",19";"78.06,""99.1"",""58.78"",""958.06"",""19.27"",""0.31"",""-1.81"",""1.86"",""0.89"",2790"
"0,""2017-1-20""";"2791,""09:10"",19";"135.0,""98.3"",""73.12"",""958.08"",""25.47"",""0.38"",""-1.63"",""1.86"",""0.64"",2791"
"0,""2017-1-20""";"2792,""09:20"",19";"149.6,""96.6"",""44.56"",""958.14"",""85.5"",""0.28"",""-1.65"",""1.18"",""0.44"",2792"
"0,""2017-1-20""";"2793,""09:30"",19";"263.2,""96.3"",""56.78"",""958.26"",""26.13"",""0.39"",""-1.55"",""1.86"",""0.63"",2793"
"0,""2017-1-20""";"2794,""09:40"",19";"303.6,""96.3"",""73.83"",""958.38"",""59.06"",""0.42"",""-1.63"",""2.06"",""0.71"",2794"
"0,""2017-1-20""";"2795,""09:50"",19";"323.8,""97.0"",""51.76"",""958.43"",""18.29"",""0.41"",""-1.68"",""2.25"",""1.16"",2795"
"0,""2017-1-20""";"2796,""10:00"",19";"18.77,""96.9"",""86.8"",""958.38"",""65.61"",""0.24"",""-1.64"",""1.37"",""0.75"",2796"
"0,""2017-1-20""";"2797,""10:10"",19";"44.17,""96.4"",""117.7"",""958.4"",""26.34"",""0.29"",""-1.72"",""1.27"",""0.55"",2797"
"0,""2017-1-20""";"2798,""10:20"",19";"235.6,""95.7"",""145.6"",""958.55"",""41.34"",""0.35"",""-1.04"",""1.27"",""0.44"",2798"
"0,""2017-1-20""";"2799,""10:30"",19";"291.3,""93.4"",""183.5"",""958.5"",""51.4"",""0.34"",""-0.72"",""1.67"",""0.48"",2799"
"0,""2017-1-20""";"2800,""10:40"",19";"261.7,""92.8"",""199.7"",""958.43"",""21.69"",""0.41"",""-0.83"",""2.25"",""1.01"",2800"
"0,""2017-1-20""";"2801,""10:50"",19";"298.9,""92.9"",""211.7"",""958.37"",""39.59"",""0.35"",""-1.01"",""2.16"",""0.68"",2801"
"0,""2017-1-20""";"2802,""11:00"",19";"286.4,""93.3"",""190.3"",""958.27"",""28.03"",""0.33"",""-0.94"",""1.47"",""0.54"",2802"
"0,""2017-1-20""";"2803,""11:10"",19";"247.7,""93.1"",""191.8"",""958.21"",""23.83"",""0.41"",""-0.48"",""1.67"",""0.61"",2803"
"0,""2017-1-20""";"2804,""11:20"",19";"270.4,""92.5"",""153.1"",""958.13"",""30.28"",""0.37"",""-0.45"",""1.57"",""0.54"",2804"
"0,""2017-1-20""";"2805,""11:30"",19";"270.4,""92.2"",""254.7"",""957.96"",""59.44"",""0.35"",""-0.24"",""1.47"",""0.65"",2805"
"0,""2017-1-20""";"2806,""11:40"",19";"267.8,""89.2"",""338.7"",""957.86"",""72.55"",""0.35"",""0.64"",""1.67"",""0.46"",2806"
"0,""2017-1-20""";"2807,""11:50"",19";"318.0,""89.3"",""219.3"",""957.7"",""31.47"",""0.36"",""0.29"",""1.76"",""0.74"",2807"
"0,""2017-1-20""";"2808,""12:00"",19";"315.9,""90.0"",""251.9"",""957.54"",""24.38"",""0.37"",""0.24"",""1.47"",""0.69"",2808"
"0,""2017-1-20""";"2809,""12:10"",19";"319.6,""89.4"",""388.0"",""957.3"",""22.09"",""0.38"",""0.64"",""1.57"",""0.69"",2809"
"0,""2017-1-20""";"2810,""12:20"",19";"312.8,""88.6"",""374.1"",""957.26"",""42.76"",""0.39"",""0.7"",""1.67"",""0.78"",2810"
"0,""2017-1-20""";"2811,""12:30"",19";"342.7,""87.5"",""332.4"",""957.17"",""26.35"",""0.28"",""0.92"",""1.27"",""0.55"",2811"
"0,""2017-1-20""";"2812,""12:40"",19";"339.9,""86.5"",""499.6"",""957.11"",""16.91"",""0.27"",""1.18"",""1.47"",""0.73"",2812"
"0,""2017-1-20""";"2813,""12:50"",19";"299.4,""83.2"",""554.5"",""956.97"",""54.72"",""0.28"",""1.98"",""1.27"",""0.62"",2813"
"0,""2017-1-20""";"2814,""13:00"",19";"62.36,""76.26"",""407.6"",""956.84"",""62.8"",""0.26"",""3.24"",""1.37"",""0.3"",2814"
"0,""2017-1-20""";"2815,""13:10"",19";"208.0,""71.53"",""537.6"",""956.7"",""75.3"",""0.28"",""4.09"",""1.27"",""0.35"",2815"
"0,""2017-1-20""";"2816,""13:20"",19";"81.1,""69.01"",""346.1"",""956.52"",""51.53"",""0.24"",""4.66"",""0.98"",""0.26"",2816"
"0,""2017-1-20""";"2817,""13:30"",19";"266.8,""69.15"",""213.6"",""956.45"",""88.0"",""0.33"",""4.51"",""1.57"",""0.52"",2817"
"0,""2017-1-20""";"2818,""13:40"",19";"35.57,""74.12"",""298.9"",""956.32"",""19.75"",""0.27"",""3.69"",""1.86"",""0.98"",2818"
"0,""2017-1-20""";"2819,""13:50"",19";"42.17,""75.58"",""388.4"",""956.16"",""13.3"",""0.32"",""3.95"",""2.16"",""1.29"",2819"
"0,""2017-1-20""";"2820,""14:00"",19";"82.4,""75.9"",""365.8"",""956.14"",""23.5"",""0.39"",""4.16"",""2.16"",""1.0"",2820"
"0,""2017-1-20""";"2821,""14:10"",19";"49.17,""75.18"",""336.8"",""956.07"",""24.08"",""0.36"",""4.3"",""1.76"",""0.84"",2821"
"0,""2017-1-20""";"2822,""14:20"",19";"79.11,""74.39"",""371.0"",""955.93"",""26.57"",""0.39"",""4.53"",""2.16"",""1.19"",2822"
"0,""2017-1-20""";"2823,""14:30"",19";"100.7,""71.1"",""337.1"",""955.89"",""28.29"",""0.25"",""5.06"",""1.67"",""1.01"",2823"
"0,""2017-1-20""";"2824,""14:40"",19";"44.83,""72.15"",""245.4"",""955.99"",""12.04"",""0.34"",""4.96"",""1.96"",""1.0"",2824"
"0,""2017-1-20""";"2825,""14:50"",19";"24.59,""74.88"",""170.5"",""955.92"",""22.89"",""0.3"",""4.38"",""1.76"",""1.0"",2825"
"0,""2017-1-20""";"2826,""15:00"",19";"56.67,""73.78"",""143.7"",""955.9"",""22.87"",""0.24"",""4.53"",""1.67"",""0.8"",2826"
"0,""2017-1-20""";"2827,""15:10"",19";"72.73,""71.96"",""131.4"",""955.8"",""12.26"",""0.3"",""4.85"",""1.37"",""0.71"",2827"
"0,""2017-1-20""";"2828,""15:20"",19";"78.91,""71.05"",""152.5"",""955.71"",""16.2"",""0.43"",""4.92"",""2.16"",""1.02"",2828"
"0,""2017-1-20""";"2829,""15:30"",19";"87.9,""69.53"",""156.0"",""955.71"",""24.46"",""0.43"",""5.1"",""1.67"",""0.53"",2829"
"0,""2017-1-20""";"2830,""15:40"",19";"56.17,""69.04"",""179.2"",""955.63"",""18.81"",""0.24"",""5.34"",""1.27"",""0.67"",2830"
"0,""2017-1-20""";"2831,""15:50"",19";"66.88,""68.03"",""182.3"",""955.65"",""11.75"",""0.41"",""5.67"",""1.96"",""0.94"",2831"
"0,""2017-1-20""";"2832,""16:00"",19";"80.0,""66.64"",""195.6"",""955.53"",""22.48"",""0.37"",""6.13"",""1.47"",""0.45"",2832"
"0,""2017-1-20""";"2833,""16:10"",19";"147.6,""63.49"",""116.1"",""955.48"",""31.69"",""0.27"",""6.99"",""0.98"",""0.22"",2833"
"0,""2017-1-20""";"2834,""16:20"",19";"115.3,""66.31"",""81.0"",""955.44"",""45.65"",""0.26"",""6.42"",""1.08"",""0.33"",2834"
"0,""2017-1-20""";"2835,""16:30"",19";"5.14,""66.54"",""61.18"",""955.45"",""41.28"",""0.3"",""6.11"",""1.47"",""0.65"",2835"
"0,""2017-1-20""";"2836,""16:40"",19";"351.7,""67.49"",""42.16"",""955.45"",""19.85"",""0.34"",""5.68"",""1.08"",""0.48"",2836"
"0,""2017-1-20""";"2837,""16:50"",19";"27.57,""67.73"",""23.55"",""955.46"",""16.2"",""0.2"",""5.47"",""1.27"",""0.67"",2837"
"0,""2017-1-20""";"2838,""17:00"",19";"68.33,""67.14"",""10.81"",""955.53"",""14.75"",""0.26"",""5.58"",""1.37"",""0.76"",2838"
"0,""2017-1-20""";"2839,""17:10"",19";"85.4,""67.01"",""2.82"",""955.58"",""17.56"",""0.21"",""5.45"",""1.47"",""0.97"",2839"
